PRACTICE_ID,ORG_NPI,TOT_3PRD_PHYS,COMMON_SPEC_OVERALL1,SING_SPEC_FLAG,SING_SPEC_TYPE,PCP_SPEC_FOCUS_FLAG,COMMON_SPEC_PCP1,COMMON_SPEC_PCP2,COMMON_SPEC_PCP3,COMMON_SPEC_PCP4,COMMON_SPEC_PCP5,MED_SPEC_FLAG,COMMON_SPEC_MED1,COMMON_SPEC_MED2,COMMON_SPEC_MED3,COMMON_SPEC_MED4,COMMON_SPEC_MED5,SURG_SPEC_FLAG,COMMON_SPEC_SURG1,COMMON_SPEC_SURG2,COMMON_SPEC_SURG3,COMMON_SPEC_SURG4,COMMON_SPEC_SURG5,OBGYN_SPEC_FLAG,PSYCH_SPEC_FLAG,OTHR_SPEC_FLAG,STATE,ZIP_CD
16642,1043398001,1,Neurosurgery,1,Neurosurgery,0,,,,,,0,,,,,,1,Neurosurgery,,,,,0,0,0,CA,95350
16736,1538650825,4,Family practice,0,,1,Family practice,Internal medicine,,,,0,,,,,,0,,,,,,0,0,0,CA,93458
23295,1780877613,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92173
3834,1700056280,2,Rheumatology,1,Rheumatology,0,,,,,,1,Rheumatology,,,,,0,,,,,,0,0,0,CA,95065
1449,1801961925,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93635
15227,1235226531,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,94523
24786,1184631251,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90404
8541,1154368835,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,94564
10964,1043632433,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92660
24986,1689987166,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,93534
24382,1457449969,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90505
421,1811155765,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,92056
18356,1003994856,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94040
14697,1215012141,2,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95661
14420,1619918182,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90028
8267,1144455148,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,90720
4122,1104081777,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91325
16979,1992738348,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91360
16863,1902828841,5,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,95355
24343,1215086145,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,90017
2728,1699236711,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92691
9539,1093099046,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92373
21942,1407821465,11,Urology,1,Urology,0,,,,,,0,,,,,,1,Urology,,,,,0,0,0,CA,94110
20538,1558366823,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95695
1995,1508990045,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90210
9466,1316222888,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,92618
3851,1518951300,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,92606
27292,1780877613,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,90242
20243,1558420695,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,95661
17487,1679938989,3,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95127
22843,1386838217,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90706
7408,1558788331,31,Diagnostic radiology,0,,0,,,,,,0,,,,,,1,Neurosurgery,,,,,0,0,0,CA,92506
11484,1245630557,2,Physical medicine and rehabilitation,1,Physical medicine and rehabilitation,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91764
7927,1811991847,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,92262
24337,1053532143,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,92117
17434,1104261700,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95121
1430,1578733465,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92618
12931,1568574861,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,91501
7013,1205872736,2,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92646
18829,1265908966,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,91403
5700,1659382588,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92020
8535,1376679910,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,94109
19141,1669947800,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,92126
7699,1942338827,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,91786
19740,1295065092,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,94109
18314,1639645757,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90067
25230,1396981700,3,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90222
3776,1942486816,6,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,91307
11515,1639570971,3,Internal medicine,0,,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92595
24746,1891964490,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90731
26288,1083890701,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,90013
2792,1760541569,5,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,92807
26795,1659416659,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90069
22104,1447395736,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,94544
14396,1861478489,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91320
6173,1093940561,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92108
3110,1386613834,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,90095
15966,1528117660,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94015
6497,1770543118,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,92705
16268,1265812119,4,Allergy/immunology,1,Allergy/immunology,0,,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,95355
11173,1669885083,1,Rheumatology,1,Rheumatology,0,,,,,,1,Rheumatology,,,,,0,,,,,,0,0,0,CA,95020
10567,1871993691,1,Emergency medicine,1,Emergency medicine,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95628
17834,1598210361,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,92660
7843,1831378843,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91709
5482,1811289317,1,Emergency medicine,1,Emergency medicine,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93551
24223,1386910321,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,91786
24323,1619974334,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,91355
21227,1619037975,3,Allergy/immunology,1,Allergy/immunology,0,,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,93901
12843,1811055874,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91770
22628,1336326974,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95111
23796,1194930420,3,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90640
22139,1669909529,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94143
10412,1184141566,1,Allergy/immunology,1,Allergy/immunology,0,,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,92844
18434,1194242313,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95678
10855,1174951800,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94710
17505,1326405713,2,Gastroenterology,0,,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,90404
10949,1922429406,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,90067
1627,1679685218,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92595
7309,1033244348,2,Pulmonary disease,1,Pulmonary disease,0,,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,92532
3084,1407826571,1,Endocrinology,1,Endocrinology,0,,,,,,1,Endocrinology,,,,,0,,,,,,0,0,0,CA,95825
10058,1548771330,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92373
23943,1295059426,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,91101
11858,1275927949,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,94533
17451,1265405328,4,Hematology/oncology,1,Hematology/oncology,0,,,,,,1,Hematology/oncology,,,,,0,,,,,,0,0,0,CA,93230
3488,1376719385,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,91505
24675,1366617177,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,91206
15739,1336581123,2,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90004
17507,1184081432,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,92253
12086,1346267267,4,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92868
15102,1285017277,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91206
17940,1194274167,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92040
18852,1871081455,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,92024
2957,1225383763,4,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92501
11687,1801293154,2,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,94025
13324,1487633780,3,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92101
17951,1629527783,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91745
6424,1871607762,9,Family practice,0,,1,Family practice,Internal medicine,,,,1,Cardiology,,,,,1,Urology,,,,,0,0,0,CA,95405
9110,1679553192,4,Internal medicine,0,,1,Internal medicine,General practice,Family practice,,,0,,,,,,0,,,,,,0,0,0,CA,90041
4016,1821233974,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,95490
16784,1912017286,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,94040
5998,1033361720,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92672
23520,1740474428,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,90806
13052,1821181215,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,94546
26517,1346569217,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91402
25302,1235149170,3,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,90404
26933,1073758645,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91204
8056,1073669404,8,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92555
6406,1427305960,138,Internal medicine,0,,1,Internal medicine,Family practice,General practice,,,1,Gastroenterology,Pulmonary disease,Endocrinology,Cardiology,Rheumatology,0,,,,,,1,0,0,CA,92691
15231,1760602726,9,Cardiology,0,,0,,,,,,1,Cardiology,Cardiac Electrophysiology,Interventional cardiology,,,0,,,,,,0,0,1,CA,94523
23037,1841228764,13,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91709
24542,1225242688,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,92660
14564,1174529721,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95628
21496,1508995929,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,94538
10522,1962745109,3,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,92705
1705,1477785772,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90717
13774,1871897678,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,92107
5895,1952323909,32,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91206
17506,1275997660,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94925
17054,1982912804,1,Physical medicine and rehabilitation,1,Physical medicine and rehabilitation,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95124
11653,1942606744,3,Obstetrics/gynecology,0,,1,Family practice,,,,,0,,,,,,1,General surgery,,,,,1,0,0,CA,95926
17731,1811343734,1,Pulmonary disease,1,Pulmonary disease,0,,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,95210
19085,1679133664,1,Neurosurgery,1,Neurosurgery,0,,,,,,0,,,,,,1,Neurosurgery,,,,,0,0,0,CA,93291
3442,1215126115,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91754
8540,1922188572,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,93561
3617,1235490061,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,94109
16672,1265629893,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93103
15157,1619475613,2,Otolaryngology,0,,0,,,,,,0,,,,,,1,Otolaryngology,General surgery,,,,0,0,0,CA,95987
6365,1023094273,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,92691
17730,1871002618,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90403
24138,1679760227,1,Radiation oncology,1,Radiation oncology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92870
4116,1952564304,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90404
7560,1972644516,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92277
20672,1538366265,4,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,93901
2295,1508899758,4,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95608
2696,1992889240,6,Ophthalmology,0,,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,94598
5741,1003820440,1,Interventional radiology,1,Interventional radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91010
8647,1811948680,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92683
13240,1619995800,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94806
21396,1003061078,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,94801
10164,1538416946,2,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95926
16486,1720093487,5,Family practice,0,,1,Family practice,Internal medicine,,,,0,,,,,,0,,,,,,0,0,0,CA,93449
9176,1548472921,2,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92627
26303,1629274337,2,Optometrist,0,,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,90250
9685,1629340336,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90744
13932,1538139464,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95356
23510,1427276278,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93036
10912,1477983989,2,Neurosurgery,1,Neurosurgery,0,,,,,,0,,,,,,1,Neurosurgery,,,,,0,0,0,CA,90027
4143,1629411053,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91402
22959,1942257191,16,Pathology,1,Pathology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90806
5620,1437166634,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90201
10061,1619232956,19,Hospitalist,0,,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,94010
3215,1730185687,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,90806
4842,1467775551,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92869
2545,1295803583,3,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,93105
15377,1639135510,2,Family practice,0,,1,Internal medicine,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,95376
18620,1366761595,1,Critical care (intensivists),1,Critical care (intensivists),0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92123
13900,1619940095,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92083
545,1659412229,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,91105
4405,1225265382,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93267
20373,1922185636,8,Pathology,1,Pathology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94040
26804,1831617018,2,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93422
14410,1851315980,1,Emergency medicine,1,Emergency medicine,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90716
21573,1679773964,1,Vascular surgery,1,Vascular surgery,0,,,,,,0,,,,,,1,Vascular surgery,,,,,0,0,0,CA,95608
2455,1093749715,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95148
23396,1427059336,4,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,91910
21580,1942215702,3,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93704
25876,1316139223,3,Internal medicine,0,,1,Internal medicine,General practice,,,,0,,,,,,0,,,,,,0,0,0,CA,90019
14451,1215131743,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92501
803,1841322401,1,Emergency medicine,1,Emergency medicine,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95124
23082,1487741773,11,Obstetrics/gynecology,0,,1,Family practice,Pediatric medicine,Osteopathic manipulative therapy,Internal medicine,General practice,1,Neurology,,,,,0,,,,,,1,0,0,CA,92231
8049,1104822808,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,92801
1526,1821186776,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92392
2038,1609953959,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,93710
14892,1831281880,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95648
3403,1760670624,4,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94513
17691,1740634898,2,Hospice and Palliative Care,0,,1,Hospice and Palliative Care,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,92821
1309,1235398439,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,90602
9235,1558423665,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93105
27300,1811279763,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,90301
18257,1396279105,1,Infectious disease,1,Infectious disease,0,,,,,,1,Infectious disease,,,,,0,,,,,,0,0,0,CA,91355
27181,1669651618,1,Radiation oncology,1,Radiation oncology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91206
18669,1427532472,1,Pulmonary disease,1,Pulmonary disease,0,,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,92108
2643,1841380110,24,Diagnostic radiology,0,,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,90023
16106,1013912641,27,Internal medicine,0,,1,Internal medicine,Family practice,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,93309
18341,1376063461,3,General surgery,0,,1,Family practice,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,90034
14014,1649314873,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,92128
17535,1851750491,1,Infectious disease,1,Infectious disease,0,,,,,,1,Infectious disease,,,,,0,,,,,,0,0,0,CA,91754
7201,1497296404,2,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90805
4309,1255669495,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,91307
17188,1861449373,1,Thoracic surgery,1,Thoracic surgery,0,,,,,,0,,,,,,1,Thoracic surgery,,,,,0,0,0,CA,90807
9843,1114365269,16,Internal medicine,0,,1,Internal medicine,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,91007
4840,1275765612,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91401
7676,1811319890,4,Internal medicine,0,,1,Internal medicine,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,92201
26002,1346467461,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91343
13245,1952595704,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91040
11442,1588072698,6,Family practice,0,,1,Family practice,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,95736
27094,1740483601,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,91754
10016,1760691315,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90015
2224,1730199019,1,Geriatric medicine,1,Geriatric medicine,1,Geriatric medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92008
5709,1699072611,2,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93108
8670,1447200498,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,91436
2895,1982810594,1,Vascular surgery,1,Vascular surgery,0,,,,,,0,,,,,,1,Vascular surgery,,,,,0,0,0,CA,92653
9156,1992894539,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,93635
21159,1083612980,2,Allergy/immunology,1,Allergy/immunology,0,,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,95678
23958,1619010287,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,93311
15148,1538409818,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,95422
18774,1477056661,6,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92130
16959,1962525667,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,93065
4340,1922253509,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92345
26904,1871664094,1,Critical care (intensivists),1,Critical care (intensivists),0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90036
